judul,judul_id,BAB,BAB_id,Pasal,Pasal_id,Content
PP No 37 Tahun 2021,3003721,BAB I: KETENTUAN UMUM,300372101,PASAL 2,300372101002,(1) Pengusaha wajib mengikutsertakan Pekerja/Buruh  sebagai Peserta  dalam program JKP .  (2) Program  JKP sebagaimana dimaksud pada aya t (1)  diselenggarakan untuk mempertahankan derajat  kehidupan yang layak pada saat Pekerja/Buruh  kehilangan pekerjaan.
PP No 37 Tahun 2021,3003721,BAB I: KETENTUAN UMUM,300372101,PASAL 3,300372101003,JKP sebagaimana dimaksud dalam Pasal 2 diselenggarakan  oleh BPJS  Ketenagakerjaan dan Pemerintah  Pusat .     BAB II : KEPESERTAAN DAN T ATA CARA PENDAFTARAN   Bagian Kesatu   Kepesertaan
PP No 37 Tahun 2021,3003721,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,300372102,PASAL 4,300372102004,"(1) Peserta  terdiri atas:   a. Pekerja/Buruh yang telah diikutsertakan oleh  Pengusaha dalam program jaminan sosial; dan   b. Pekerja/Buruh yang baru didaftarkan oleh  Pengusaha dalam program jaminan sosial.   (2) Peserta  sebagaimana dimaksud pada ayat (1) harus  memenuhi persyaratan:    a. warga  negara Indonesia;   b. belum mencapai usia 5 4 (lima puluh empat )  tahun pada saat mendaftar; dan   2021, No.47  6   c. mempunyai hubungan kerja dengan Pengusaha.   (3) Selain persyaratan sebagaimana dimaksud pada ayat  (2) juga harus memenuhi ketentuan:   a. Pekerja/Buruh  yang bekerja pada usaha besar  dan usaha menengah, diikutsertakan pada  program JKN, JKK, JHT, JP , dan JKM;  dan  b. Pekerja/Buruh yang bekerja pada usaha mikro  dan usaha  kecil, diikutsertakan sekurang   kurangnya pada program JKN, JKK, JHT , dan   JKM.  (4) Peserta program JKN sebagaimana dimaksud pada  ayat (3) merupakan pekerja penerima Upah pada  badan usaha.     Bagian Kedua   Tata Cara Pendaftaran"
PP No 37 Tahun 2021,3003721,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,300372102,PASAL 5,300372102005,"(1) Pekerja/Buruh yang telah diikutsertakan oleh  Pengusaha dalam program ja minan sosial  sebagaimana dimaksud dalam Pasal 4 terhitung sejak  tanggal Peraturan Pemerintah ini diundangkan,  serta  merta menjadi Peserta .  (2) Pengusaha sebagaimana dimaksud pada ayat (1)  diberikan sertifikat kepesertaan program JKP oleh  BPJS Ketenagakerjaan.   (3) Pekerja/Buruh sebagaimana dimaksud pada ayat (1)  diberikan bukti kepesertaan program JKP oleh BPJS  Ketenagakerjaan."
PP No 37 Tahun 2021,3003721,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,300372102,PASAL 6,300372102006,"(1) Pengusaha yang mendaftarkan Pekerja/Buruh dalam  program JKP wajib menyerahkan formulir pendaftaran  yang telah diisi secara lengkap dan benar kepada  BPJS Ketenagakerjaan paling lama 30 (tiga puluh) hari  sejak tanggal Pekerja/Buruh tersebut mulai bekerja.     2021, No.47  7   (2) Formulir pendaftaran sebagaimana dimaksud pada  ayat (1) paling sedikit memuat:   a. nomor induk kependudukan;   b. tanggal lahir Pekerja/Buruh;  dan  c. nomor dan/atau tanggal mulai dan berakhirnya  perjanjian kerja.   (3) BPJS Ketenagakerjaan wajib memberikan nomor  kepesertaan paling lama 1 (satu) hari kerja sejak  formulir pendaftaran diterima secara lengkap dan  benar serta iuran pertama dibayar lunas kepad a BPJS  Ketenagakerjaan.   (4) Pengusaha sebagaimana dimaksud pada ayat (1)  diberikan sertifikat kepesertaan program JKP oleh  BPJS Ketenagakerjaan.   (5) Pekerja/Buruh sebagaimana dimaksud pada ayat (1)  diberikan bukti kepesertaan program JKP oleh BPJS  Ketenagakerjaan."
PP No 37 Tahun 2021,3003721,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,300372102,PASAL 7,300372102007,Bukti kepesertaan program JKP bagi Pekerja/Buruh  sebagaimana dimaksud dalam Pasal 5 ayat (3) dan Pasal 6  ayat (5) terintegrasi dalam 1 (satu) kartu kepesertaan  program jaminan sosial pada BPJS Ketenagakerjaan.
PP No 37 Tahun 2021,3003721,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,300372102,PASAL 8,300372102008,"(1) Pekerja/Buruh yang mempunyai hubungan kerja  dengan lebih dari 1 (satu) Pengusaha , wajib  diikutsertakan dalam program JKP oleh masing   masing Pengusaha.    (2) Pekerja/Buruh sebagaimana dimaksud pada ayat (1)  setelah terdaftar sebagai Peserta, memilih salah satu  perusahaan sebagai tempat pe kerjaan yang  didaftarkan dalam program JKP kepada BPJS  Ketenagakerjaan.         2021, No.47  8 "
PP No 37 Tahun 2021,3003721,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,300372102,PASAL 9,300372102009,"Dalam hal terjadi perubahan nama perusahaan, alamat  kantor, skala usaha, data Upah, data Pekerja/Buruh, dan  perubahan data lainnya terkait  kepesertaan program JKP,  Pengusaha wajib menyampaikan perubahan tersebut  kepada  BPJS Ketenagakerjaan paling lama 7 (tujuh) hari  kerja sejak terjadi perubahan."
PP No 37 Tahun 2021,3003721,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,300372102,PASAL 10,300372102010,"(1) Pendaftaran sebagaimana dimaksud dalam Pasal 5  dan Pasal 6, serta perubahan data sebagaimana  dimaksud dalam Pasal 9 dilakuk an secara daring atau  luring.   (2) Ketentuan lebih lanjut mengenai tata cara pendaftaran  diatur dengan Peraturan Menteri.     BAB III : IURAN DAN TATA CARA PEMBAYARAN  IURAN   Bagian Kesatu   Iuran"
PP No 37 Tahun 2021,3003721,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,300372103,PASAL 11,300372103011,"(1) Iuran program JKP wajib dibayarkan setiap bulan.   (2) Iuran sebaga imana dimaksud pada ayat (1) sebesar  0,46% (nol koma empat puluh enam persen) dari Upah  sebulan.   (3) Iuran sebesar 0,46% (nol koma empat puluh enam   persen) sebagaimana dimaksud pada ayat (2)  bersumber dari iuran yang dibayar kan oleh  Pemerintah Pusat  dan sumbe r pendanaan JKP.   (4) Iuran yang dibayarkan oleh Pemerintah Pusat  sebagaimana dimaksud pada ayat (3) sebesar 0,22%  (nol koma dua puluh dua persen)  dari Upah  sebulan.   (5) Sumber pendanaan JKP sebagaimana dimaksud pada  ayat (3) merupakan rekomposisi dari iuran progr am  JKK dan JKM, d engan ketentuan :  2021, No.47  9   a. iuran JKK direkomposisi sebesar 0,14% (nol koma  empat belas persen) dari Upah sebulan, sehingga  iuran JKK untuk setiap kelompok tingkat risiko  menjadi:   1. tingkat risiko sangat rendah  sebesar  0,10%  (nol koma sepuluh persen) d ari Upah  sebulan;   2. tingkat risiko rendah sebesar 0,40% (nol  koma empat puluh persen) dari Upah  sebulan;   3. tingkat risiko sedang sebesar 0,75% (nol  koma tujuh puluh lima persen) dari Upah  sebulan;   4. tingkat risiko tinggi sebesar 1,13% (satu  koma tiga belas perse n) dari Upah sebulan;  dan  5. tingkat risiko sangat tinggi sebesar 1,60%  (satu koma enam puluh persen) dari Upah  sebulan;   b. iuran JKM direkomposisi sebesar 0,10% (nol  koma sepuluh persen) dari Upah sebulan,  sehingga iuran JKM menjadi sebesar 0,20% (nol  koma dua puluh persen) dari Upah sebulan.   (6) Upah yang digunakan sebagai dasar perhitungan  iuran sebagaimana dimaksud pada ayat ( 2)  merupakan  Upah  terakhir Pekerja/Buruh  yang  dilaporkan  oleh Pengusaha kepada  BPJS  Ketenagakerjaan dan tidak melebihi batas atas Upah .  (7) Batas atas Upah sebagaimana dimaksud pada ayat ( 6)  untuk pertama kali ditetapkan sebesar  Rp5.000.000 ,00 (lima juta  rupiah).   (8) Dalam hal Upah melebihi batas atas Upah  sebagaimana dimaksud pada ayat ( 7) maka Upah yang  digunakan sebagai dasar perhitungan iuran sebesar  batas atas Upah.       2021, No.47  10 "
PP No 37 Tahun 2021,3003721,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,300372103,PASAL 12,300372103012,(1) Besaran iuran dan batas atas Upah sebagaimana  dimaksud dalam Pasal 11 ayat (2) dan ayat (7)  dilakukan evaluasi secara berkala setiap  2 (dua) tahun  dengan mempertimbangkan kondisi  ekonomi nasional   dan perhitungan kecukupan ke wajiban aktuaria.   (2) Evaluasi sebagaimana dimaksud pada ayat ( 1)  dilakukan oleh kementerian yang menyelenggarakan  urusan pemerintahan di bidang ketenagakerjaan  berkoordinasi dengan kementerian yang  menyelenggarakan urusan pemerintahan di bidang  keuangan dan dewan jaminan sosial nasional.   (3) Besaran  iuran dan batas atas Upah hasil e valuasi  sebagaimana dimaksud pada ayat ( 1) ditetapkan  dengan Peraturan  Pemerintah.
PP No 37 Tahun 2021,3003721,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,300372103,PASAL 13,300372103013,"(1) Upah sebulan sebagaimana dimaksud dalam Pasal 11  yang digunakan sebagai dasar perhitungan  pembayaran iuran , terdiri atas Upah pokok dan  tunjangan tetap.   (2) Dalam hal Upah  di perusahaan tidak menggunakan  komponen Upah  pokok dan tunjangan tetap maka  dasar perhitungan pembayaran iuran yaitu  Upah   tanpa tunjangan.    (3) Dalam hal Upah di perusahaan terdiri at as Upah  pokok dan tunjangan tidak tetap maka dasar  perhitungan iuran yaitu Upah pokok.     Bagian Kedua   Tata Cara Pembayaran Iuran"
PP No 37 Tahun 2021,3003721,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,300372103,PASAL 14,300372103014,"Iuran sebagaimana dimaksud dalam Pasal 11 dibayarkan  kepada BPJS Ketenagakerjaan berdasarkan data  kepesertaan dari BPJ S Ketenagakerjaan .    2021, No.47  11 "
PP No 37 Tahun 2021,3003721,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,300372103,PASAL 15,300372103015,"(1) Data kepesertaan sebagaimana dimaksud dalam Pasal  14 terintegrasi dengan data kepesertaan BPJS  Kesehatan.   (2) Untuk integrasi data sebagaimana dimaksud pada  ayat (1) , BPJS Kesehatan harus menya mpaikan data  kepesertaan sebagaimana d imaksud dalam Pasal 4  ayat (4) kepada BPJS Ketenagakerjaan.   (3) Data kepesertaan sebagaimana dimaksud pada ayat  (1) dilakukan verifikasi dan validasi oleh BPJS  Ketenagakerjaan .  (4) Data yang telah diverifikasi dan divalidasi  sebagaimana dimaksud pada ayat ( 3) disa mpaikan  kepada Menteri ."
PP No 37 Tahun 2021,3003721,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,300372103,PASAL 16,300372103016,"(1) Dalam hal pelaksanaan rekomposisi iuran  sebagaimana dimaksud dalam Pasal 11 ayat (5)  mengalami keterlambatan maka Pemerintah Pusat  tidak membayarkan iuran.   (2) Dalam hal pelaksanaan rekomposisi iuran  sebagaimana dimaksud da lam Pasal 11 ayat (5) telah  dibayar tunggakannya,  Pemerintah Pusat  membayarkan iuran yang belum dibayarkan sesuai  bulan pelunasan iuran yang tertunggak."
PP No 37 Tahun 2021,3003721,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,300372103,PASAL 17,300372103017,"(1) Ketentuan lebih lanjut mengenai tata cara  pembayaran iuran yang dibayarkan oleh Pemerintah  Pusat diatur dengan Peraturan Menteri yang  menyelenggarakan urusan pemerintahan di bidang  keuangan.   (2) Ketentuan lebih lanjut mengenai tata cara  pelaksanaan rekomposisi iuran diatur dengan  Peraturan Menteri.       2021, No.47  12   BAB IV : MANFAAT  JKP   Bagian Kesatu   Umum"
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 18,300372104018,Manfaat J KP berupa:   a. uang tunai;   b. akses informasi pasar kerja; dan   c. Pelatihan Kerja.
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 19,300372104019,"(1) Manfaat JKP diberikan kepada Peserta yang  mengalami Pemutusan Hubungan Kerja baik untuk  hubungan kerja berdasarkan perjanjian kerja waktu  tidak tertentu  maupun  perja njian kerja waktu  tertentu .  (2) Selain memenuhi ketentuan sebagaimana dimaksud  pada ayat (1), penerima manfaat JKP harus bersedia  untuk bekerja kembali.    (3) Manfaat  JKP dapat diajukan setelah Peserta  memiliki  masa iur paling sedikit 12 (dua belas) bulan dalam 24  (dua puluh empat) bulan dan telah membayar iuran  paling singkat 6 (enam) bulan berturut  turut pada  BPJS Ketenagakerjaan  sebelum terjadi Pemutusan  Hubungan Kerja atau pengakhiran hubungan kerja."
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 20,300372104020,"(1) Manfaat JKP bagi Peserta yang mengalami Pemutusan  Hubungan Kerja dikecualikan untuk alasan  Pemutusan Hubungan Kerja karena:   a. mengundurkan diri;   b. cacat total tetap;   c. pensiun; atau   d. meninggal  dunia.     2021, No.47  13   (2) Manfaat JKP bagi Peserta yang hubungan kerjanya  berdasarkan perjanjian kerja waktu tertentu  diberikan  apabila Pemut usan Hubungan Kerja oleh Pengusaha  dilakukan sebelum berakhirnya jangka waktu  perjanjian kerja waktu tertentu .  (3) Pemutusan Hubungan Kerja sebagaimana dimaksud  pada ayat (1) dibuktikan dengan:   a. bukti diterimanya Pemutusan Hubungan Kerja  oleh Pekerja/Buruh  dan tanda terima laporan  Pemutusan Hubungan Kerja dari dinas yang  menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan kabupaten/kota;   b. perjanjian bersama yang telah didaftarkan pada  pengadilan hubungan industrial dan akta bukti  pendaftaran perjanjian  bersama; atau   c. petikan atau putusan pengadilan hubungan  industrial yang telah mempunyai kekuatan  hukum tetap.     Bagian Kedua   Manfaat Uang Tunai"
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 21,300372104021,"(1) Manfaat uang tunai diberikan setiap bulan paling  banyak 6 (enam) bulan Upah  dengan ketentuan  sebagai ber ikut:  a. sebesar 45 % (empat puluh lima persen) dari  Upah  untuk 3 (tiga) bulan pertama; dan   b. sebesar 25 % (dua puluh lima persen) dari Upah   untuk 3 (tiga) bulan berikutnya.   (2) Upah yang digunakan sebagai dasar pembayaran  manfaat uang tunai merupakan  Upah  terakhir   Pekerja/Buruh  yang dilaporkan  Pengusaha  kepada   BPJS Ketenagakerjaan dan tidak melebihi batas atas  Upah yang ditetapkan.   (3) Batas atas Upah  untuk pertama kali ditetapkan  sebesar Rp 5.000.000 ,00 (lima juta  rupiah).   2021, No.47  14   (4) Dalam hal Upah melebihi batas atas Upah maka U pah  yang digunakan sebagai dasar pembayaran manfaat  uang tunai sebesar batas atas Upah."
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 22,300372104022,(1) Besaran batas atas Upah sebagaimana dimaksud  dalam Pasal 2 1 ayat (3) dilakukan evaluasi setiap 2  (dua) tahun .   (2) Evaluasi  besaran batas atas Upah  dilakukan  oleh  kementerian yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerjaan  berkoordinasi dengan kementerian  yang  menyelenggarakan urusan pemerintahan di bidang  keuangan  dan dewan jaminan sosial nasional .  (3) Besaran  batas atas Upah hasil e valuasi sebagai mana  dimaksud pada ayat ( 2) ditetapkan dengan Peraturan   Pemerintah.
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 23,300372104023,"Dalam hal terjadi Pemutusan Hubungan Kerja dan Upah  Pekerja/Buruh yang dilaporkan sebagaimana dimaksud  dalam Pasal 21 ayat (2) tidak sesuai dengan Upah yang  sebenarnya  sehingga te rdapat kekurangan pembayaran  manfaat uang tunai , Pengusaha wajib membayar  kekurangan  manfaat  uang tunai kepada Pekerja/Buruh  secara sekaligus."
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 24,300372104024,Pemberian manfaat uang tunai diselenggarakan oleh BPJS  Ketenagakerjaan.     Bagian Ketiga   Manfaat Akses In formasi  Pasar Kerja
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 25,300372104025,"(1) Manfaat akses informasi pasar kerja sebagaimana  dimaksud dalam Pasal 18 huruf b di berikan dalam  2021, No.47  15   bentuk layanan:   a. informasi pasar kerja;  dan/atau   b. bimbingan jabatan.   (2) Layanan sebagaimana dimaksud pada ayat (1)  dilakukan  oleh pengantar kerja dan/atau petugas  antarkerja melalui Sistem Informasi Ketenagakerjaan."
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 26,300372104026,(1) Layanan informasi pasar kerja sebagaimana dimaksud  dalam Pasal 25 ayat (1) huruf a diberikan dalam  bentuk penyediaan data lowongan pekerjaan.   (2) Penyediaan data lowong an pekerjaan sebagaimana  dimaksud pada ayat ( 1) dilaksanakan sesuai dengan   ketentuan p eraturan perundang  undangan .
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 27,300372104027,Layanan bimbingan jabatan sebagaimana dimaksud dalam  Pasal 25 ayat (1) huruf b diberikan dalam bentuk:   a. asesmen diri  atau penilaian diri; dan/atau    b. konseling karir.
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 28,300372104028,"Peserta yang telah mendapatkan manfaat akses informasi  pasar kerja dan pekerjaan yang sesuai dengan minat,  bakat, dan kompetensi harus  melaporkan penempatannya  melalui Sistem Informasi Ketenagakerjaan paling lama  7  (tujuh) hari kerja sejak diterima bekerja."
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 29,300372104029,"Manfaat akses informasi pasar kerja diselenggarakan oleh  kementerian yang menyelenggarakan urusan pemerintahan  di bidang ketenagakerjaan .            2021, No.47  16   Bagian Keempat   Manfaat Pelatihan  Kerja"
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 30,300372104030,(1) Manfaat Pelatihan Kerja sebagaimana dimaksud dalam  Pasal 18 huruf c diberikan berupa  pelatihan berbasis  kompetensi.   (2) Manfaat  Pelatihan Kerja sebagaimana dimaksud pada  ayat (1)  dapat dilakukan melalui integrasi akses  informasi pasar kerja  dan sistem informasi BPJS  Keten agakerjaan dalam  Sistem Informasi  Ketenagakerjaan .   (3) Manfaat Pelatihan Kerja dapat diselenggarakan secara  daring dan/atau luring.
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 31,300372104031,"(1) Pelatihan Kerja dilakukan melalui Lembaga Pelatihan  Kerja milik pemerintah, swasta, atau perusahaan.   (2) Lembaga  Pelatiha n Kerja sebagaimana dimaksud pada  ayat (1) harus memenuhi persyaratan paling sedikit:   a. memiliki pelatihan berbasis kompetensi kerja  yang sesuai dengan kebutuhan pasar kerja  dengan mempertimbangkan standar kompetensi  kerja nasional, internasional, atau khusu s;   b. terdaftar dan terverifikasi di Sistem Informasi  Ketenagakerjaan ;   c. terakreditasi  dari lembaga akreditasi Lembaga  Pelatihan Kerja yang dibuktikan dengan sertifikat  akreditasi; dan   d. mendapat persetujuan  Menteri.   (3) Ketentuan lebih lanjut mengenai tata cara  pendaftaran, pemilihan jenis pelatihan, lembaga  pelatihan, dan pemanfaatan pelatihan diatur d engan  Peraturan Menteri.         2021, No.47  17 "
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 32,300372104032,(1) Lembaga Pelatihan Kerja dapat bekerja sama dengan  lembaga sertifikasi profesi untuk menyelenggarakan  sertifikasi kompetensi melalu i uji kompetensi.   (2) Lembaga sertifikasi profesi sebagaimana  dimaksud  pada ayat (1) merupakan lembaga sertifikasi profesi  yang telah memperoleh lisensi dari badan nasional  sertifikasi profesi.
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 33,300372104033,(1) Peserta yang telah  menerima manfaat Pelatihan  Kerja  harus melaporkan pelatihan yang telah diselesaikan  melalui Sistem Informasi Ketenagakerjaan paling lama   7 (tujuh) hari kerja sejak selesainya pelatihan.   (2) Peserta sebagaimana dimaksud pada ayat (1) dapat  memanfaatkan kembali layanan akses informasi pasar  kerja m elalui Sistem Informasi Ketenagakerjaan untuk  bekerja.
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 34,300372104034,(1) Manfaat Pelatihan Kerja diselenggarakan oleh  kementerian yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerjaan.   (2) Ketentuan lebih lanjut mengenai pembiayaan manfaat  Pelatihan Kerj a diatur dengan Peraturan Menteri yang  menyelenggarakan urusan pemerintaha n di bidang  keuangan.     Bagian Kelima   Pelaksanaan Pemberian Manfaat  JKP
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 35,300372104035,"Hak atas manfaat JKP diajukan paling banyak 3 (tiga) kali  selama masa usia kerja dengan ketentuan:   a. manfaat JKP pertama, diajukan oleh Peserta paling  cepat setelah terpenuhinya masa iur dan kepesertaan  sebagaimana dimaksud dalam Pasal 19 ayat ( 3);  2021, No.47  18   b. manfaat JKP kedua,  diajukan oleh Peserta paling  sedikit  setelah terpenuhinya masa iur selama 5 (lima)  tahun sejak memperoleh manfaat JKP pertama;  dan  c. manfaat  JKP ketiga , diajukan oleh Peserta paling  sedikit  setelah terpenuhinya masa iur selama 5 (lima)  tahun sejak memperoleh manfaat JKP kedua."
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 36,300372104036,Manfaat  JKP bagi Peserta yang mempunyai hubungan kerja  denga n lebih dari 1 (satu) Pengusaha diberikan  jika Peserta  mengalami Pemutusan Hubungan Kerja.
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 37,300372104037,"(1) Dalam hal Pengusaha tidak mengikutsertakan  Pekerja/Buruh dalam program  JKP dan terjadi  Pemutusan Hubungan Kerja, Pengusaha wajib  memenuhi hak Pekerja/Buruh  berupa:   a. manfaat uang tunai dengan perhitungan manfaat  sebagaimana dimaksud dalam Pasal 21 ayat (1)   yang diberikan secara sekaligus ; dan   b. manfaat Pelatihan Kerja sebagaimana dimaksud  dalam Pasal 3 0.  (2) Kewajiban  pemenuhan hak Pekerja/Buruh  sebagaimana dimaksud  pada ayat (1) dikecualikan  bagi Pengusaha pada usaha mikro."
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 38,300372104038,"Hak atas manfaat JKP tidak dapat dipindahtangankan,  digadaikan , atau disita sebagai pelaksana an putusan  pengadilan."
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 39,300372104039,"(1) Pengusaha  yang menunggak iuran  JKK dan JKM  sebagai sumber p endanaan program JKP sampai  dengan 3 (tiga) bulan berturut  turut dan terjadi  Pemutusan Hubungan Kerja , BPJS Ketenagakerjaan  wajib membayar manfaat uang tunai sebagaimana  2021, No.47  19   dimaksud dalam Pasal 21 ayat (1) kepada Peserta.   (2) Dalam hal BPJS Ketenagakerjaan telah membayar  manfaat uang tunai sebagaimana dimaksud pada ayat  (1) maka Pengusaha wajib melunasi tunggakan iuran.   (3) Pengusaha yang menunggak iuran  JKK dan JKM  sebagai sumber pendanaan program JKP lebih dari 3  (tiga) bulan berturut  turut dan terjadi Pemutusan  Hubungan Kerja, Pengusaha wajib membayar terlebih  dahulu manfaat uang tunai kepada Peserta   sebagaimana dimaksud dalam Pasal 21 ayat (1).  (4) Dalam hal Pengusaha telah melunasi seluruh  tunggakan iuran  dan denda yang menjadi  kewajibannya, Pengusaha dapat meminta pe nggantian  manfaat uang tunai yang telah dibayarkan  sebagaimana dimaksud pada ayat (3), kepada BPJS  Ketenagakerjaan.   (5) Pengusaha mengajukan permintaan penggantian  manfaat uang tunai kepada BPJS Ketenagakerjaan  paling lama  3 (tiga) bulan sejak Pengusaha membay ar  hak Peserta .  (6) BPJS Ketenagakerjaan wajib membayar penggantian  manfaat uang tunai  sebagaimana dimaksud pada ayat  (4) paling lama  7 (tujuh) hari kerja sejak surat   permintaan dan dokumen pendukung diterima secara   lengkap dan benar oleh BPJS Ketenagakerjaan ."
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 40,300372104040,"Hak atas manfaat JK P sebagaimana dimaksud dalam Pasal  18 hilang jika Pekerja/Buruh :  a. tidak mengajukan permohonan klaim manfaat JKP  selama 3 (tiga) bulan sejak terjadi Pemutusan  Hubungan Kerja;   b. telah mendapatkan pekerjaan;  atau  c. meninggal dunia.         2021, No.47  20 "
PP No 37 Tahun 2021,3003721,BAB IV: MANFAAT  JKP,300372104,PASAL 41,300372104041,Ketentuan lebih lanjut mengenai t ata cara pemberian  manfaat JKP diatur d engan Peraturan Menteri.     BAB V : SUMBER PENDANAAN
PP No 37 Tahun 2021,3003721,BAB V: SUMBER PENDANAAN,300372105,PASAL 42,300372105042,(1) Sumber pendanaan JKP berasal dari:   a. modal awal pemerintah;   b. rekomposisi iuran program jaminan sosial;  dan/atau   c. dana operasional BPJS Ketenagakerjaan.   (2) Modal awal sebagaimana dimaksud pada ayat (1)  huruf a merupakan dana awal yang bersumber dari  Anggaran Pendapatan dan Belanja Negara untuk  pendanaan program JKP .  (3) Dana awal sebagaimana dimaksud pada ayat (2)  bukan merupakan  kekayaan negara yang dipisahkan .  (4) Dana awal dapat digunakan dalam hal iuran program  yang diterima belum mencukupi untuk membayar  manfaat program.   (5) Ketentuan lebih lanjut  mengenai dana awal diatur  dengan Peraturan Menteri yang menyelenggarakan  urusan pemerin tahan di bidang keuangan.
PP No 37 Tahun 2021,3003721,BAB V: SUMBER PENDANAAN,300372105,PASAL 43,300372105043,"Dana operasional sebagaimana dimaksud dalam pasal 42  ayat (1) huruf c dapat digunakan untuk pendanaan  program  JKP dalam hal iuran program yang diterima dan  dana awal belum mencukupi untuk membayar manfaat  program JKP.             2021, No.47  21   BAB VI : PENGAWASAN KETENAGAKERJAAN"
PP No 37 Tahun 2021,3003721,BAB VI: PENGAWASAN KETENAGAKERJAAN,300372106,PASAL 44,300372106044,Pengawasan ketenagakerjaan terhadap penerapan  ketentuan dalam Peraturan Pemerintah ini dilaksanakan  oleh Pengawas Ketenagakerjaan pada kementerian yang  menyelenggarakan urusan pemerintahan di bidang  ketenagakerjaa n dan/atau dinas yang menyelenggarakan  urusan pemerintahan di bidang ketenagakerjaan provinsi.     BAB VII : PENYELESAI AN SENGKETA
PP No 37 Tahun 2021,3003721,BAB VII: PENYELESAI AN SENGKETA,300372107,PASAL 45,300372107045,"(1) Sengketa dalam penyelenggaraan program JK P antara  Peserta dengan BPJS Ketenagakerjaan dan/atau  antara Peserta dengan Pengusaha  dapat diselesaikan  secara musyawarah oleh para pihak yang bersengketa.   (2) Sengketa sebagaimana dimaksud pada ayat (1)  merupakan sengketa di bidang keperdataan dan  sengketa mengenai hak  hak sesuai dengan ketentuan  peraturan perundang  undangan dikuasai s epenuhnya  oleh pihak yang bersengketa dan sengketa yang  menurut ketentuan peraturan perundang  undangan  dapat diadakan perdamaian.   (3) Dalam hal penyelesaian sebagaimana dimaksud pada  ayat (2) tidak terlaksana maka penyelesaian dilakukan  melalui mediasi sesuai dengan ketentuan peraturan  perundang  undangan.   (4) Dalam hal mekanisme mediasi sebagaimana dimaksud  pada ayat (3) tidak dapat terlaksana maka  penyelesaiannya dapat diajukan ke pengadilan negeri  sesuai dengan ketentuan peraturan perundang   undangan.        2021, No.47  22   BAB VIII : SANKSI ADMINISTRATIF"
